Project Name,Project URL,Commit Hash,Number of commits,Number of contributors,Number of Python files,Number of IPynb files,Number of lines of pure Python,Number of lines of IPynb Python,Has requirements.txt file,Total Pylint messages,convention,refactor,warning,error,fatal,import-pandas,import-numpy,import-pyplot,import-sklearn,import-tensorflow,import-pytorch,unnecessary-iteration-pandas,dataframe-iteration-modification-pandas,unnecessary-iteration-tensorflow,nan-numpy,chain-indexing-pandas,datatype-pandas,column-selection-pandas,merge-parameter-pandas,inplace-pandas,dataframe-conversion-pandas,scaler-missing-scikitlearn,hyperparameters-scikitlearn,hyperparameters-tensorflow,hyperparameters-pytorch,memory-release-tensorflow,deterministic-pytorch,randomness-control-numpy,randomness-control-scikitlearn,randomness-control-tensorflow,randomness-control-pytorch,randomness-control-dataloader-pytorch,missing-mask-tensorflow,missing-mask-pytorch,tensor-array-tensorflow,forward-pytorch,gradient-clear-pytorch,pipeline-not-used-scikitlearn,dependent-threshold-scikitlearn,dependent-threshold-tensorflow,dependent-thrld-pytorch
pratik1120_surface-temperature-data-analysis,,no git,0,0,2,0,450,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tunguz_adversarial-ieee,,no git,0,0,2,0,239,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tarunpaparaju_lyft-competition-understanding-the-data,,no git,0,0,2,0,3021,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blackblitz_gaussian-naive-bayes,,no git,0,0,2,0,315,0,FALSE,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bogorodvo_lightgbm-baseline-model-using-sparse-matrix,,no git,0,0,2,0,259,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdfsdf7sdfad8_repaso-datacamp-1,,no git,0,0,2,0,132,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
senolcomert_titanic-survival-prediction,,no git,0,0,2,0,970,0,FALSE,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uthamkanth_computational-complexity-of-ml-algorithms,,no git,0,0,2,0,400,0,FALSE,11,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vpaslay_lb-0-287-porto-seguro-mix,,no git,0,0,2,0,23,0,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asindico_customer-segments-with-pca,,no git,0,0,2,0,357,0,FALSE,12,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davidcairuz_feature-engineering-lightgbm,,no git,0,0,2,0,354,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vettejeep_masters-final-project-model-lb-1-392,,no git,0,0,2,0,1063,0,FALSE,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrosinski_baselinemodeling,,no git,0,0,2,0,1000,0,FALSE,13,1,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braquino_convert-to-regression,,no git,0,0,2,0,784,0,FALSE,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dongxu027_explore-stacking-lb-0-1463,,no git,0,0,2,0,187,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgmello_neural-networks-feature-engineering-for-the-win,,no git,0,0,2,0,1009,0,FALSE,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mojopriest_covid-19-apex-in-italy-and-new-york-state,,no git,0,0,2,0,1716,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmueller_stacking-starter,,no git,0,0,2,0,177,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kanncaa1_recommendation-systems-tutorial,,no git,0,0,2,0,174,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shivamb_semi-supervised-classification-using-autoencoders,,no git,0,0,2,0,418,0,FALSE,9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
arsenynerinovsky_cellular-automata-as-a-language-for-reasoning,,no git,0,0,2,0,792,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davidelibenzi_rendezvous-test,,no git,0,0,2,0,21,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konovalex_house-prices-eda-nn-boosts-lin-models,,no git,0,0,2,0,1096,0,FALSE,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artgor_elo-eda-and-models,,no git,0,0,2,0,1185,0,FALSE,19,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaynhaider_deep-learning-cnn,,no git,0,0,2,0,146,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arvindkanesan_akaska2-getting-started-basic-eda,,no git,0,0,2,0,190,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bertcarremans_data-preparation-exploration,,no git,0,0,2,0,659,0,FALSE,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artgor_eda-feature-engineering-and-everything,,no git,0,0,2,0,642,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prakashbhatt1386_time-series-arima-model,,no git,0,0,2,0,432,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shujian_mix-of-nn-models-based-on-meta-embedding,,no git,0,0,2,0,523,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artgor_using-meta-features-to-improve-model,,no git,0,0,2,0,961,0,FALSE,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdeotte_modified-naive-bayes-santander-0-899,,no git,0,0,2,0,198,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
masumrumi_a-statistical-analysis-ml-workflow-of-titanic,,no git,0,0,2,0,2696,0,FALSE,24,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0
niyamatalmass_an-analysis-of-cinderellas-in-ncaa,,no git,0,0,2,0,348,0,FALSE,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mihaskalic_lstm-is-all-you-need-well-maybe-embeddings-also,,no git,0,0,2,0,137,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rohanrao_a-modern-time-series-tutorial,,no git,0,0,2,0,285,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skulden_linearsvc-for-text-classification-accuracy-76,,no git,0,0,2,0,46,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annavictoria_ml-friendly-public-datasets,,no git,0,0,2,0,54,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parulpandey_wuhan-coronavirus-a-geographical-analysis,,no git,0,0,2,0,359,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muharyman_bismillah-juli,,no git,0,0,2,0,437,0,FALSE,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mariotormo_pokemon-dataset-analysis-and-visualization,,no git,0,0,2,0,184,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iafoss_image-preprocessing-128x128,,no git,0,0,2,0,118,0,FALSE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xhlulu_disaster-nlp-keras-bert-using-tfhub,,no git,0,0,2,0,159,0,FALSE,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shivamb_ideas-for-image-features-and-image-quality,,no git,0,0,2,0,410,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dansbecker_exercise-build-your-first-machine-learning-model,,no git,0,0,2,0,161,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apapiu_regularized-linear-models,,no git,0,0,2,0,344,0,FALSE,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rtatman_sql-scavenger-hunt-day-1,,no git,0,0,2,0,138,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kmader_capsulenet-on-mnist,,no git,0,0,2,0,419,0,FALSE,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
balakaran_covid-19-eda-countrywide-trends,,no git,0,0,2,0,1158,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dimitreoliveira_model-stacking-feature-engineering-and-eda,,no git,0,0,2,0,983,0,FALSE,14,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
archaeocharlie_a-beginner-s-approach-to-classification,,no git,0,0,2,0,158,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muonneutrino_exploration-transforming-images-in-python,,no git,0,0,2,0,439,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ekami66_detailed-exploratory-data-analysis-with-python,,no git,0,0,2,0,314,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artgor_oop-approach-to-fe-and-models,,no git,0,0,2,0,1157,0,FALSE,12,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
nicapotato_titanic-voting-pipeline-stack-and-guide,,no git,0,0,2,0,2015,0,FALSE,25,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeffd23_scikit-learn-ml-from-start-to-finish,,no git,0,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fatihbilgin_data-science-bowl-2019-data-visualization,,no git,0,0,2,0,320,0,FALSE,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michaelapers_the-plasticc-astronomy-starter-kit,,no git,0,0,2,0,1029,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
residentmario_bivariate-plotting-with-pandas,,no git,0,0,2,0,258,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toregil_welcome-to-deep-learning-cnn-99,,no git,0,0,2,0,268,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
davidgasquez_user-data-exploration,,no git,0,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phoenigs_u-net-dropout-augmentation-stratification,,no git,0,0,2,0,576,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesucristo_santander-magic-lgb-0-901,,no git,0,0,2,0,274,0,FALSE,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baghern_a-deep-dive-into-sklearn-pipelines,,no git,0,0,2,0,333,0,FALSE,8,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thebrownviking20_everything-you-can-do-with-a-time-series,,no git,0,0,2,0,1094,0,FALSE,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rajmehra03_flower-recognition-cnn-keras,,no git,0,0,2,0,428,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randylaosat_predicting-employee-kernelover,,no git,0,0,2,0,1131,0,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nroman_lgb-single-model-lb-0-9419,,no git,0,0,2,0,256,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artgor_eda-and-models,,no git,0,0,2,0,926,0,FALSE,12,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
shivamb_a-visual-and-insightful-journey-donorschoose,,no git,0,0,2,0,2180,0,FALSE,28,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joydeb28_intent-identification,,no git,0,0,2,0,278,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kanncaa1_plotly-tutorial-for-beginners,,no git,0,0,2,0,819,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandonliang_recurrent-neural-network-for-covid-19-prediction,,no git,0,0,2,0,976,0,FALSE,9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andresionek_geospatial-analysis-of-brazilian-e-commerce,,no git,0,0,2,0,687,0,FALSE,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpmpml_ultra-fast-distance-matrix-computation,,no git,0,0,2,0,369,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
codename007_donorchoose-complete-eda-time-series-analysis,,no git,0,0,2,0,1029,0,FALSE,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aroraaman_quadratic-kappa-metric-explained-in-5-simple-steps,,no git,0,0,2,0,359,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xhlulu_ieee-fraud-xgboost-with-gpu-fit-in-40s,,no git,0,0,2,0,89,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arjanso_reducing-dataframe-memory-size-by-65,,no git,0,0,2,0,120,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gryctn_exercise-1-introduction-to-python,,no git,0,0,2,0,103,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maheshdadhich_strength-of-visualization-python-visuals-tutorial,,no git,0,0,2,0,1907,0,FALSE,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
residentmario_grouping-and-sorting,,no git,0,0,2,0,145,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dansbecker_submitting-from-a-kernel,,no git,0,0,2,0,81,0,FALSE,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sudalairajkumar_getting-started-with-text-preprocessing,,no git,0,0,2,0,3253,0,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ogrellier_python-target-encoding-for-categorical-features,,no git,0,0,2,0,147,0,FALSE,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peterchang77_exploratory-data-analysis,,no git,0,0,2,0,265,0,FALSE,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martinpiotte_whale-recognition-model-with-score-0-78563,,no git,0,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agodwinp_stacking-house-prices-walkthrough-to-top-5,,no git,0,0,2,0,3346,0,FALSE,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpreda_lanl-earthquake-eda-and-prediction,,no git,0,0,2,0,589,0,FALSE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
residentmario_renaming-and-combining,,no git,0,0,2,0,88,0,FALSE,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mathormad_aptos-resnet50-baseline,,no git,0,0,2,0,553,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
takahiro1127_starter-data-exploration-lstm,,no git,0,0,2,0,1010,0,FALSE,15,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abhishek_optimizer-for-quadratic-weighted-kappa,,no git,0,0,2,0,79,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoshi7_goodreads-analysis-and-recommending-books,,no git,0,0,2,0,904,0,FALSE,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kabure_eda-feat-engineering-encode-conquer,,no git,0,0,2,0,1072,0,FALSE,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shivamb_imaterialist-fashion-eda-object-detection-colors,,no git,0,0,2,0,487,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
itsbitan_covid-analysis-india,,no git,0,0,2,0,326,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hyder1414_k-mean-cluster,,no git,0,0,2,0,139,0,FALSE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexisbcook_titanic-tutorial,,no git,0,0,2,0,235,0,FALSE,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christofhenkel_keras-baseline-lstm-attention-5-fold,,no git,0,0,2,0,273,0,FALSE,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
linhhuyentran_dnn-on-fashion-mnist-custom-training-loop,,no git,0,0,2,0,353,0,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
elenapetrova_time-series-analysis-and-forecasts-with-prophet,,no git,0,0,2,0,672,0,FALSE,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robikscube_redefining-ncaa-basketball-positions-using-data,,no git,0,0,2,0,1085,0,FALSE,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhviraf_synthetic-data-for-next-instant-gratification,,no git,0,0,2,0,302,0,FALSE,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
cdeotte_supervised-generative-dog-net,,no git,0,0,2,0,572,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathanxi_zjuncaa,,no git,0,0,2,0,2353,0,FALSE,75,0,66,9,0,0,0,0,0,0,0,0,0,0,0,0,0,45,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
